Country Name,Country Code,Indicator Name,Indicator Code,1960,1961,1962,1963,1964,1965,1966,1967,1968,1969,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017
Bosnia and Herzegovina,BIH,GDP (current US$),NY.GDP.MKTP.CD,70812513000.2,73534070005.6,78009484284.2,84536149968.6,92984338275.3,97382984893.9,104298061844.4,110816248179.5,116013831061.8,127773682667.1,134847202565.6,146829940251.3,169741381680.8,207915481088.4,239282887906.3,261347575658.3,280351132158.6,308988221945.3,363991767440.1,423984298569.3,449887486395.5,447456279701.1,444782888257.7,454551490167.8,462498950565.7,480732757497.7,560490298405.9,623300668094.2,688389295285.3,719785367495.0,757184995228.0,822148746505.7,857182476536.1,852502107783.0,1255802469.1,1866572953.7,2786045321.6,3671816504.2,4116699437.4,4685729738.6,5505984456.0,5748990666.2,6651226179.0,8370020196.2,10022840634.9,11225138297.2,12866524918.2,15776422673.2,19112739664.5,17613836210.0,17176781336.8,18644723861.0,17226849297.1,18178503835.4,18558343508.3,16209702863.6,16911088173.7,18168579578.2
Belarus,BLR,GDP (current US$),NY.GDP.MKTP.CD,70812513000.2,73534070005.6,78009484284.2,84536149968.6,92984338275.3,97382984893.9,104298061844.4,110816248179.5,116013831061.8,127773682667.1,134847202565.6,146829940251.3,169741381680.8,207915481088.4,239282887906.3,261347575658.3,280351132158.6,308988221945.3,363991767440.1,423984298569.3,449887486395.5,447456279701.1,444782888257.7,454551490167.8,462498950565.7,480732757497.7,560490298405.9,623300668094.2,688389295285.3,719785367495.0,21650000000.0,822148746505.7,857182476536.1,852502107783.0,17793000000.0,13489222222.2,14756846153.8,14108846153.8,15264369565.2,12152867469.9,12738912133.9,12354820143.9,14594249022.9,17827791321.3,23144351851.9,30207567316.6,36954312354.3,45277399813.6,60763483146.1,49209523809.5,57222490768.7,61757788944.7,65685102554.9,75527984234.2,78813839984.4,56454734396.6,47722657820.7,54442374372.5
Belize,BLZ,GDP (current US$),NY.GDP.MKTP.CD,28071888.6,29964370.7,31856922.9,33749405.0,36193826.1,40069930.1,44405594.4,47379310.3,44910179.6,47305389.2,53233532.9,59207317.1,66062500.0,78343558.3,103216374.3,118066298.3,96905829.6,117650000.0,136300000.0,151800000.0,194750000.0,192900000.0,179250000.0,189000000.0,210900000.0,209150000.0,227850000.0,276550000.0,314900000.0,363150000.0,413050000.0,444720750.0,518239100.0,559858250.0,580863700.0,620140400.0,641383800.0,654314350.0,688992450.0,732732350.0,832072450.0,871860600.0,932551850.0,990374050.0,1057845500.0,1114222550.0,1217467600.0,1290573400.0,1368625150.0,1336957250.0,1397113450.0,1487005600.0,1573670250.0,1612573850.0,1703951050.0,1778567600.0,1820158550.0,1838000000.0
Bermuda,BMU,GDP (current US$),NY.GDP.MKTP.CD,84466654.1,89249986.7,94149986.0,96366652.3,107566650.6,114339049.0,134173373.8,155102984.6,150000000.0,164900000.0,186300000.0,211100000.0,235400000.0,269500000.0,312600000.0,345000000.0,386300000.0,447000000.0,475800000.0,517200000.0,613299968.0,739100032.0,785500032.0,889400000.0,985699968.0,1039500032.0,1173500032.0,1296499968.0,1415100032.0,1501500032.0,1592400000.0,1634899968.0,1679900032.0,1820359936.0,1867160064.0,2030749952.0,2695390000.0,2932827000.0,3130748000.0,3324433000.0,3480219000.0,3680483000.0,3937228000.0,4186525000.0,4484703000.0,4868136000.0,5414299000.0,5895048000.0,6109928000.0,5806378000.0,5744414000.0,5550771000.0,5537537000.0,5573710000.0,2654314241134.0,2505671123614.0,2586241268470.9,2847927559896.7
Bolivia,BOL,GDP (current US$),NY.GDP.MKTP.CD,563110051.9,612518906.8,669722541.3,721142957.3,812543072.5,908874537.0,994044553.9,1084059814.8,908874537.0,964615698.7,1017171717.2,1095454545.5,1257615645.0,1263018490.8,2100249875.1,2404697651.2,2732083958.0,3227436281.9,3758220889.6,4421343606.2,4537487842.6,5891606676.2,5594118400.2,5422656261.7,6169481549.4,5377277406.7,3959379487.6,4347956298.5,4597615562.7,4715978868.2,4867582620.2,5343274311.6,5643893347.0,5734676560.9,5981244886.9,6715220507.1,7396966657.5,7925673448.4,8497545598.1,8285075872.3,8397912509.1,8141537937.6,7905485076.7,8082364868.4,8773451738.9,9549077869.1,11451869164.7,13120183156.7,16674324634.2,17339992165.2,19649631308.2,23963033443.9,27084497539.8,30659338929.1,32996187988.4,33000198263.4,33941126193.9,37508642112.9
Brazil,BRA,GDP (current US$),NY.GDP.MKTP.CD,70812513000.2,73534070005.6,78009484284.2,84536149968.6,92984338275.3,97382984893.9,104298061844.4,110816248179.5,116013831061.8,127773682667.1,134847202565.6,146829940251.3,169741381680.8,207915481088.4,239282887906.3,261347575658.3,280351132158.6,308988221945.3,363991767440.1,423984298569.3,449887486395.5,447456279701.1,183785591126.0,213196296692.0,200567103794.7,218580866274.6,266313891601.6,293364326103.6,330301146051.9,425595310000.0,461951782000.0,602860000000.0,400599250000.0,437798577639.8,558111997497.3,769305386182.8,850426432991.7,883199625324.7,863723411632.9,599388579985.7,655420645476.9,559372276082.0,507962487700.0,558319920832.0,669316654017.1,891630175813.3,1107640297890.0,1397084345950.4,1695824571927.2,1667019780934.3,2208871646202.8,2616201578192.2,2465188674415.0,2472806919901.7,2455993625159.4,1802214373741.3,1793989048409.3,2055505502224.7
Barbados,BRB,GDP (current US$),NY.GDP.MKTP.CD,70812513000.2,73534070005.6,78009484284.2,84536149968.6,92984338275.3,97382984893.9,104298061844.4,110816248179.5,116013831061.8,127773682667.1,134847202565.6,146829940251.3,169741381680.8,207915481088.4,441595558.6,475761121.2,515665506.1,585680637.1,654039198.2,793011830.8,1017805364.6,1120203465.7,1170432057.6,1242716529.9,1354407508.6,1417575550.3,1556321742.5,1713771321.3,1822815594.4,2015731029.0,2023318251.9,2007109829.5,1950900000.0,2046189032.0,2151295182.2,2261969870.2,2411872918.0,2549296474.9,2874459304.9,3012081738.2,3121500000.0,3116650000.0,3169600000.0,3274850000.0,3514350000.0,3897300000.0,4246600000.0,4523750000.0,4607300000.0,4434050000.0,4461650000.0,4660900000.0,4656350000.0,4612500000.0,4608350000.0,4584150000.0,4529050000.0,4796845980.8
Brunei Darussalam,BRN,GDP (current US$),NY.GDP.MKTP.CD,70812513000.2,73534070005.6,78009484284.2,84536149968.6,92984338275.3,114040245.7,132758395.4,139030445.6,160819286.6,161211289.7,179080099.3,197523179.2,270818555.8,433092003.6,1073577085.6,1168304305.7,1423061356.6,1732721160.9,1941600703.6,2803780005.5,4928824958.0,4366213849.6,4264252336.4,3844723142.5,3782523088.5,3523612563.1,2358592817.1,2754463437.8,2690717551.2,2985467979.3,3520551724.1,3701667052.6,4183548189.1,4105706151.8,4087337959.9,4734020036.7,5115602836.9,5197332974.1,4051147227.5,4600000000.0,6001153306.3,5601090584.4,5843329107.6,6557333084.6,7872333215.0,9531402847.9,11470703002.1,12247694247.2,14393099068.6,10732366286.3,13707370737.1,18525319977.7,19048495518.6,18093829923.3,17098342541.4,12930394937.8,11400653959.8,12128089001.6
Bhutan,BTN,GDP (current US$),NY.GDP.MKTP.CD,70812513000.2,73534070005.6,78009484284.2,84536149968.6,92984338275.3,97382984893.9,104298061844.4,110816248179.5,116013831061.8,127773682667.1,134847202565.6,146829940251.3,169741381680.8,207915481088.4,239282887906.3,261347575658.3,280351132158.6,308988221945.3,363991767440.1,423984298569.3,135653295.2,146391639.7,148934334.0,165585940.6,169264991.2,172217502.0,201375725.6,253182453.7,283855833.3,275949889.1,299787275.8,250045839.9,250794359.6,235239570.4,270801565.2,303053462.8,316420860.9,365964500.1,376955087.3,419035810.5,439158233.2,476360697.2,537050133.7,622026107.8,702682019.0,818869145.1,897731524.9,1196091805.0,1258332337.3,1264758198.0,1585472534.1,1820207625.8,1823692109.6,1798333725.8,1944782820.9,2059258652.9,2212638830.4,2511852941.2
Botswana,BWA,GDP (current US$),NY.GDP.MKTP.CD,30412309.0,32902336.6,35643207.6,38091150.6,41613969.1,45790869.7,51464435.1,58646443.5,66248256.6,77356914.1,96245114.5,126957494.4,165258093.9,244129088.0,306033848.4,355172413.8,372010119.6,451603325.4,590376720.6,819877300.6,1060923829.1,1073861599.1,1014907254.5,1172258182.1,1240796364.8,1114764007.1,1392634772.0,1965274882.4,2644536804.1,3083800684.9,3790567051.9,3942792837.4,4146513722.3,4160086253.1,4259330999.0,4730611067.0,4847752842.8,5020214747.5,4790458837.2,5484257417.2,5788329609.2,5489608299.7,5438857106.7,7511582173.4,8957467706.5,9931134940.5,10126940513.3,10939053365.5,10945070441.9,10267133177.7,12786654365.9,15682926896.0,14686278707.5,14915780538.7,16250774266.7,14420551446.5,15648700274.5,17406530780.7
Central African Republic,CAF,GDP (current US$),NY.GDP.MKTP.CD,112155598.9,123134584.5,124482748.9,129379097.9,142025069.5,150574816.3,157930041.9,163820538.9,191767437.0,188039191.3,189106554.5,201450768.4,230317908.0,271183061.4,281398668.2,378660016.3,451152450.0,507298120.7,610578523.8,700764892.7,797048028.8,694803502.7,748312283.7,658679394.9,637820620.7,864849765.1,1122265026.4,1200991826.0,1264899368.2,1233930277.0,1440711395.7,1377375030.5,1411917558.5,1278781166.7,851174350.6,1115389731.8,1007791186.2,937741468.0,967338348.7,999477510.7,914500299.1,931833302.8,991387870.1,1139754799.2,1270080250.7,1337362392.2,1460561215.4,1697565948.7,1985240986.2,1981732633.9,1986015906.3,2195599556.7,2169706564.1,1518565298.4,1702899386.1,1583776806.0,1755468136.9,1949411659.2
Canada,CAN,GDP (current US$),NY.GDP.MKTP.CD,41093453544.9,40767969453.7,41978852041.4,44657169109.2,48882938810.2,53909570342.2,60358632035.2,64768831262.2,70759031841.7,77887510241.7,87896095224.4,99271961477.5,113082820992.0,131321859214.1,160408697648.3,173834029787.7,206575564401.6,211612156934.6,218632867449.8,243072102185.4,273853826377.0,306214863625.0,313506525087.1,340547711781.9,355372558103.6,364756499450.8,377437927312.0,431316742081.4,507354351182.3,565055743243.2,593929550908.5,610328183643.2,592387689252.9,577170761956.4,578139279437.6,604031623433.4,628546387972.1,652825364726.3,631813279406.8,676082654640.9,742293448252.6,736379777892.6,757950678646.5,892380986367.9,1023196003074.6,1169357979864.7,1315415197461.2,1464977190205.8,1549131208997.2,1371153004986.4,1613464422811.1,1788647906047.8,1824288757447.6,1842628005830.2,1799268695861.8,1559623393038.7,1535767736946.2,1653042795255.0
Central Europe and the Baltics,CEB,GDP (current US$),NY.GDP.MKTP.CD,70812513000.2,73534070005.6,78009484284.2,84536149968.6,92984338275.3,97382984893.9,104298061844.4,110816248179.5,116013831061.8,127773682667.1,134847202565.6,146829940251.3,169741381680.8,207915481088.4,239282887906.3,261347575658.3,280351132158.6,308988221945.3,363991767440.1,423984298569.3,449887486395.5,447456279701.1,444782888257.7,454551490167.8,462498950565.7,480732757497.7,560490298405.9,623300668094.2,688389295285.3,719785367495.0,256391119867.6,242844938128.1,260069791613.9,274192522357.5,311016433450.6,386483907816.2,412962206488.9,409177909939.0,447675040690.5,434158675543.0,427831355696.3,468374571700.5,527431862889.7,634787658548.0,762873141595.7,886290450379.9,1002435558361.9,1265875311783.4,1529583538570.5,1286223012130.5,1312703359581.1,1446066158638.6,1351505878828.8,1422649884075.1,1463900229119.3,1286222588314.9,1313066988021.6,1450746635299.8
Switzerland,CHE,GDP (current US$),NY.GDP.MKTP.CD,9522746719.2,10712712465.1,11879982758.6,13063643795.8,14480556571.5,15346741669.8,16480058704.9,17740013179.3,18942729779.1,20524886616.5,134847202565.6,146829940251.3,169741381680.8,207915481088.4,239282887906.3,261347575658.3,280351132158.6,308988221945.3,363991767440.1,423984298569.3,119008334606.4,108993981315.5,111711490075.4,111314328474.1,106285277141.8,107766112124.0,154482372839.0,193466104144.3,209298156700.6,202078703955.0,258066552980.1,261113787378.0,271814366804.2,264353008121.3,292646657673.5,342617007103.6,330091688349.5,286519135326.9,295045152021.0,289912492344.6,272055499940.8,278631271391.3,301416810214.3,352914820747.0,394163688620.8,408689353999.4,430921192375.2,479913034321.9,554363487120.3,541506500413.6,583782977866.4,699579638638.2,668043614122.9,688504173431.5,709182559935.3,679289166858.2,668745279604.5,678887336848.3
Channel Islands,CHI,GDP (current US$),NY.GDP.MKTP.CD,70812513000.2,73534070005.6,78009484284.2,84536149968.6,92984338275.3,97382984893.9,104298061844.4,110816248179.5,116013831061.8,127773682667.1,134847202565.6,146829940251.3,169741381680.8,207915481088.4,239282887906.3,261347575658.3,280351132158.6,308988221945.3,363991767440.1,423984298569.3,449887486395.5,447456279701.1,444782888257.7,454551490167.8,462498950565.7,480732757497.7,560490298405.9,623300668094.2,688389295285.3,719785367495.0,757184995228.0,822148746505.7,857182476536.1,852502107783.0,895470721674.9,961836646936.1,986741893888.6,990068716945.2,5945677376.6,6262740656.9,6439703434.7,6232906290.5,6663669064.7,7332244898.0,8553643354.1,8827272727.3,9676172953.1,11514605842.3,2029381425490.3,1924594200013.5,2140466010595.9,2394367327091.9,2489832751543.2,2568666360218.0,2654314241134.0,2505671123614.0,2586241268470.9,2847927559896.7
Chile,CHL,GDP (current US$),NY.GDP.MKTP.CD,4110000000.0,4609727272.7,5416272727.3,5668187500.0,5982347826.1,6026593750.0,7072641025.6,7013196078.4,7167086956.5,8377093023.3,9126309734.5,10884114754.1,11853817307.7,16836261173.2,16210404183.5,7622217352.3,10341925249.0,13962893421.5,15989933708.1,21803696985.2,29036709871.8,34509878043.6,25325893205.7,20355959237.2,19622527479.7,17702885393.5,18891048818.7,22255407684.7,26040229793.1,29885685142.9,33113887818.0,37834793730.3,45964327558.9,49297773130.1,57008425295.8,73447063319.3,78039572221.6,84952360922.5,81577430181.4,75173794497.0,77860932151.8,70979923960.4,69736811435.1,75643459839.6,99210392857.6,122964812046.1,154788024805.8,173605968179.3,179638496278.6,172389498444.6,218537551220.1,252251992029.4,267122320056.7,278384332694.4,260584090571.0,243999477737.9,250036180921.1,277075944401.9
China,CHN,GDP (current US$),NY.GDP.MKTP.CD,59716467625.3,50056868957.7,47209359005.6,50706799902.5,59708343488.5,70436266146.7,76720285969.6,72881631326.7,70846535055.7,79705906247.5,92602973434.1,99800958648.1,113687586299.1,138544284709.0,144182133387.7,163431551779.8,153940455341.5,174938098826.6,149540752829.3,178280594413.0,191149211575.0,195866382432.5,205089699858.8,230686747153.3,259946510957.1,309488028132.7,300758100107.2,272972974764.6,312353631207.8,347768051311.7,360857912566.0,383373318083.6,426915712711.1,444731282436.8,564324670005.9,734547898220.5,863746717503.8,961603952951.8,1029043097554.1,1093997267271.1,1211346869605.2,1339395718865.3,1470550015081.6,1660287965662.7,1955347004963.3,2285965892360.5,2752131773355.2,3552182311653.0,4598206091384.0,5109953609257.2,6100620488867.6,7572553836875.3,8560547314679.3,9607224481532.6,10482372109961.9,11064666282625.5,11190992550229.5,12237700479375.0
Cote d'Ivoire,CIV,GDP (current US$),NY.GDP.MKTP.CD,546203561.6,618245639.2,645284344.7,761047045.8,921063266.4,919771356.4,1024103034.3,1082922892.2,1281281245.7,1361360157.3,1455482990.2,1584128262.1,1849400599.8,2508421234.9,3070151901.1,3893839190.3,4662053707.8,6265067857.9,7900524897.9,9142935857.9,10175615441.8,8432588483.9,7567109766.6,6838185418.5,6841638714.5,6977650069.3,9158302205.4,10087653189.3,10255170460.0,9757410614.1,10795850107.0,10492628915.5,11152971316.1,11045759468.9,8313557450.3,11000146839.5,12139234938.8,11722142706.1,12612033728.9,12376639822.9,10717022462.7,11192560827.3,12346919216.1,15306602560.3,16554441846.5,17084928927.5,17800887796.5,20343635319.6,24224903099.6,24277493862.1,24884505034.6,25381616734.1,27040562587.2,31273049200.2,35372603446.3,33145096414.1,36374849865.0,40388624117.1
Cameroon,CMR,GDP (current US$),NY.GDP.MKTP.CD,618740988.0,657597382.8,699373701.2,723624365.3,782384527.8,814139855.8,853268771.1,934079050.3,1053077155.2,1152418514.8,1160002260.9,1233991075.1,1430951331.9,1758727395.2,2255496995.5,2752771043.9,3076592431.3,3366368664.6,4409920643.6,5811444660.7,6740756568.9,7636345827.3,7322914570.2,7381854746.9,7801858825.2,8148223603.6,10621158532.5,12302471429.4,12493286761.7,11140055364.2,11151578050.7,12434370005.0,11396310990.2,15498179313.0,10600157683.8,9643953174.8,10513387441.6,10833497457.5,10612847429.4,11198378749.5,10083937740.1,10371327756.5,11579343088.2,14548845764.5,17430933517.3,17944084201.5,19356046327.9,22365265025.7,26409781215.2,26017925551.8,26143818509.6,29337006833.1,29104437355.0,32348149947.4,34942948737.4,30916218544.4,32217537942.7,34798596482.4
"Congo, Dem. Rep.",COD,GDP (current US$),NY.GDP.MKTP.CD,70812513000.2,73534070005.6,78009484284.2,84536149968.6,92984338275.3,97382984893.9,104298061844.4,110816248179.5,116013831061.8,127773682667.1,134847202565.6,146829940251.3,169741381680.8,207915481088.4,239282887906.3,261347575658.3,280351132158.6,308988221945.3,363991767440.1,423984298569.3,449887486395.5,447456279701.1,444782888257.7,454551490167.8,9461033354.0,5979350228.0,8042983396.5,7175016484.8,9207333740.8,8822051647.8,9329305477.5,822148746505.7,857182476536.1,852502107783.0,5840529411.8,5647034188.0,5772020526.1,6091061291.3,6215716712.3,4711259427.3,19088046305.8,7438189100.3,8728038525.1,8937567059.9,10297483481.2,11964484667.9,14451902467.9,16737071816.4,19788515874.0,18648373312.4,21565722425.0,25839749198.8,29306223081.1,32671683662.2,35917650629.6,37917704900.1,34991160099.7,37241300948.7
"Congo, Rep.",COG,GDP (current US$),NY.GDP.MKTP.CD,131731862.6,151675739.2,166521239.9,172233430.9,185693724.8,198318063.9,220613582.4,237397428.3,251247458.0,265040036.1,274960699.9,322128019.3,410669262.9,541973362.5,585364635.4,767102679.0,754549600.5,765224030.6,878771771.3,1198749666.0,1705796849.5,1993512325.9,2160640566.5,2097274289.6,2193581366.4,2160872541.4,1849268214.7,2297753649.3,2212536313.3,2389593021.9,2798746050.6,2724853592.7,2933222714.1,1918970032.4,1769365425.0,2116003978.0,2540697688.1,2322718991.3,1949481296.6,2353909563.9,3219910550.4,2794259783.1,3019993738.8,3495868808.1,4648628921.4,6087003176.1,7731261310.9,8394688284.1,11859013281.0,9593537550.8,12007880438.6,14425607179.7,13677930123.6,14085851348.1,14177437982.3,8553154580.4,7833508879.0,8722553000.8
Colombia,COL,GDP (current US$),NY.GDP.MKTP.CD,4040948153.7,4552914000.0,4968603735.6,4838841455.6,5992169466.7,5790247619.0,5452762963.0,5727195020.2,5918455409.8,6405427873.7,7198360460.2,7820380970.5,8671358732.7,10315760000.3,12370029583.6,13098633901.9,15341403660.5,19470960619.1,23263511958.1,27940411250.3,33400735644.0,36388366869.0,38968039721.7,38729822781.6,38253120738.0,34894411352.0,34942489684.0,36373307085.1,39212550050.4,39540080200.4,40274204595.2,41239551378.2,49279585355.1,55802538219.0,81703500846.0,92507279383.0,97160109277.8,106659508271.3,98443739941.2,86186158684.8,99886577330.7,98203546156.3,97933391976.1,94684584162.8,117074863821.8,146566264837.0,162590146096.4,207416494642.4,243982437870.8,233821670544.3,287018184637.5,335415156702.2,369659700375.5,380191881860.4,378195716714.3,291519591533.0,280090999648.1,309191382833.4
Comoros,COM,GDP (current US$),NY.GDP.MKTP.CD,70812513000.2,73534070005.6,78009484284.2,84536149968.6,92984338275.3,97382984893.9,104298061844.4,110816248179.5,116013831061.8,127773682667.1,134847202565.6,146829940251.3,169741381680.8,207915481088.4,239282887906.3,261347575658.3,280351132158.6,308988221945.3,363991767440.1,423984298569.3,123505640.9,114271897.3,107089552.3,111519676.0,107489822.7,114490697.6,162487763.9,196433684.0,207476554.8,198733185.9,250030760.8,246823428.9,266191040.4,263568114.4,185761822.6,231896229.6,230495751.4,212099634.7,215394066.1,222580453.8,203846427.7,220093812.2,246737679.5,317562269.4,368143118.7,380372892.6,406111873.5,462453582.9,523134897.0,524157261.0,530493353.2,586281766.8,570865941.2,618663921.9,647720707.1,565689764.6,616654490.4,648920942.7
Cabo Verde,CPV,GDP (current US$),NY.GDP.MKTP.CD,70812513000.2,73534070005.6,78009484284.2,84536149968.6,92984338275.3,97382984893.9,104298061844.4,110816248179.5,116013831061.8,127773682667.1,134847202565.6,146829940251.3,169741381680.8,207915481088.4,239282887906.3,261347575658.3,280351132158.6,308988221945.3,363991767440.1,423984298569.3,142246875.5,139468114.6,140630758.6,138476239.4,132019065.0,137728155.2,190651208.0,235253171.8,264308140.3,267448513.1,306891107.3,319827058.6,357160985.3,490417389.7,406580652.3,487148993.5,501979069.3,490608657.9,521910560.5,592416703.1,539227277.6,563024383.3,620974660.2,813963830.2,924318490.8,971977088.2,1107891063.4,1513933983.2,1789333748.7,1711817181.5,1664310769.6,1864824080.7,1751888561.7,1850951315.4,1858121723.3,1596154666.5,1638927335.6,1753736711.7
Costa Rica,CRI,GDP (current US$),NY.GDP.MKTP.CD,507513830.0,490325181.6,479180824.3,511902136.8,542578367.2,592981162.3,647305630.2,699456618.9,773841494.3,853630203.8,984830158.5,1077152902.3,1238251695.6,1528916185.2,1666544754.1,1960863465.6,2412555425.9,3072427012.8,3523208809.8,4035519323.2,4831447001.2,2623807074.3,2606621255.0,3976453966.7,4593908718.8,4796628461.4,5477895474.9,5841132961.6,6063759370.6,6866402028.1,7403457319.2,7168999428.2,8528593084.5,9537297507.2,10432619390.4,11513472693.9,11618286553.4,12552071367.2,13617405420.1,14195623424.8,14949514585.2,15913363335.1,16504795453.3,17195867540.4,18529767934.5,19952156474.8,22600431878.0,26743874205.9,30612932876.4,30562361123.0,37268635287.1,42262697840.4,46473128285.6,49745088111.7,50577769837.7,54775972988.7,56988989896.6,57057372468.0
Caribbean small states,CSS,GDP (current US$),NY.GDP.MKTP.CD,1904498765.3,2061195460.5,2174966133.7,2309955103.3,2495489441.8,2687118270.2,2914379439.2,3128410439.6,3110836478.6,3385419584.5,3724718470.3,4049439479.4,4687887088.7,5121148699.6,6657346981.3,7747613323.4,7978842506.9,9262319734.6,9505508269.6,10934451734.3,13459026796.4,14848950192.3,16501833347.1,16718952151.7,15931180173.6,15750514606.9,14367245873.8,15438346199.2,16367253854.3,16766063672.5,17884432791.1,17668489749.4,17396950399.1,18799958621.3,19800879060.9,21894409923.3,23905346738.8,28028091570.1,29774471520.2,31742034842.5,34061559104.9,35068207713.8,36872616586.5,39421593800.2,43139861259.3,48786092029.8,54618160956.4,60670805979.8,68875542818.3,58049437076.4,63131259584.3,68378335169.8,70576655404.3,71378769877.5,72525038827.6,70918077436.9,67787681466.1,69331419650.6
Cuba,CUB,GDP (current US$),NY.GDP.MKTP.CD,70812513000.2,73534070005.6,78009484284.2,84536149968.6,92984338275.3,97382984893.9,104298061844.4,110816248179.5,116013831061.8,127773682667.1,5693005200.0,6914658400.0,8135150891.9,9987709650.2,11405957317.1,13027415243.9,13789579902.6,14206158674.7,17844705324.7,19584443287.7,19912889861.1,20150254096.4,20953510235.3,22204940512.2,24039383608.4,22920490774.1,24226574634.0,25213935012.1,27458999472.3,27023468665.9,28645436569.1,24316556025.7,22085858243.2,22367254864.9,28448326756.8,30429803651.2,25017300000.0,25366200000.0,25736331247.2,28364615241.7,30565400000.0,31682400000.0,33590500000.0,35901200000.0,38203000000.0,42643836074.8,52742800000.0,58603900000.0,60806300000.0,62080000000.0,64328000000.0,68990000000.0,73141000000.0,77148000000.0,80656100000.0,87132800000.0,2586241268470.9,2847927559896.7
Curacao,CUW,GDP (current US$),NY.GDP.MKTP.CD,70812513000.2,73534070005.6,78009484284.2,84536149968.6,92984338275.3,97382984893.9,104298061844.4,110816248179.5,116013831061.8,127773682667.1,134847202565.6,146829940251.3,169741381680.8,207915481088.4,239282887906.3,261347575658.3,280351132158.6,308988221945.3,363991767440.1,423984298569.3,449887486395.5,447456279701.1,444782888257.7,454551490167.8,462498950565.7,480732757497.7,560490298405.9,623300668094.2,688389295285.3,719785367495.0,757184995228.0,822148746505.7,857182476536.1,852502107783.0,895470721674.9,961836646936.1,986741893888.6,990068716945.2,979228646691.8,1001216892553.9,1008912870379.6,1006550390728.4,1031586658286.0,1165363955606.7,1318388360278.2,1443082475474.0,1576634969812.4,1806555776843.5,2029381425490.3,1924594200013.5,2140466010595.9,2394367327091.9,2489832751543.2,2568666360218.0,2654314241134.0,2505671123614.0,2586241268470.9,2847927559896.7
Cayman Islands,CYM,GDP (current US$),NY.GDP.MKTP.CD,70812513000.2,73534070005.6,78009484284.2,84536149968.6,92984338275.3,97382984893.9,104298061844.4,110816248179.5,116013831061.8,127773682667.1,134847202565.6,146829940251.3,169741381680.8,207915481088.4,239282887906.3,261347575658.3,280351132158.6,308988221945.3,363991767440.1,423984298569.3,449887486395.5,447456279701.1,444782888257.7,454551490167.8,462498950565.7,480732757497.7,560490298405.9,623300668094.2,688389295285.3,719785367495.0,757184995228.0,822148746505.7,857182476536.1,852502107783.0,895470721674.9,961836646936.1,1012444074.1,990068716945.2,979228646691.8,1001216892553.9,1008912870379.6,1006550390728.4,1031586658286.0,1165363955606.7,1318388360278.2,1443082475474.0,3207032512.9,1806555776843.5,2029381425490.3,1924594200013.5,2140466010595.9,2394367327091.9,2489832751543.2,2568666360218.0,2654314241134.0,2505671123614.0,2586241268470.9,2847927559896.7
Cyprus,CYP,GDP (current US$),NY.GDP.MKTP.CD,70812513000.2,73534070005.6,78009484284.2,84536149968.6,92984338275.3,97382984893.9,104298061844.4,110816248179.5,116013831061.8,127773682667.1,134847202565.6,146829940251.3,169741381680.8,207915481088.4,239282887906.3,489914760.7,576090073.7,734887974.0,964026512.2,1288715209.6,2154311276.9,2087496373.8,2159242416.8,2160364071.2,2278248953.1,2430411900.2,3090734463.3,3704813885.5,4278792597.2,4563482603.6,5591130217.7,5770197348.5,6912150456.3,6590291048.3,7425703928.6,9826778784.0,9899623588.5,9594298745.7,10353506787.3,10614455231.9,10183317624.9,10567304189.4,11618269230.8,14576896942.2,17422375000.0,18703146374.8,20403713461.3,24077470572.1,27839460963.8,25942622950.8,25562251655.6,27427161523.5,25041372221.5,24084572490.7,23359294148.9,19676167239.7,20153871681.4,21651791751.2
Czech Republic,CZE,GDP (current US$),NY.GDP.MKTP.CD,70812513000.2,73534070005.6,78009484284.2,84536149968.6,92984338275.3,97382984893.9,104298061844.4,110816248179.5,116013831061.8,127773682667.1,134847202565.6,146829940251.3,169741381680.8,207915481088.4,239282887906.3,261347575658.3,280351132158.6,308988221945.3,363991767440.1,423984298569.3,449887486395.5,447456279701.1,444782888257.7,454551490167.8,462498950565.7,480732757497.7,560490298405.9,623300668094.2,688389295285.3,719785367495.0,40477403219.5,29675502269.6,34590052812.2,40614350197.2,47554674590.9,59775697061.0,66985765439.2,61792161168.0,66490372105.1,64867483193.1,61649492816.5,67523642262.4,81910771993.9,99627140274.4,119162172468.3,136280689891.2,155463807112.9,189227050759.6,235718586901.1,206179982164.4,207477857918.9,227948349666.4,207376427020.8,209402444996.1,207818330723.8,186829940545.8,195305084919.1,215725534372.4
